0.0169999599457,28,0.234999895096,28
0.0529999732971,28,0.293999910355,28
0.0439999103546,28,0.194000005722,28
0.115000009537,28,0.457000017166,28
0.157999992371,28,0.319999933243,28
0.021999835968,28,0.3140001297,28
0.0379998683929,28,0.319999933243,28
0.0379998683929,28,0.461000204086,28
0.0519998073578,28,0.135999917984,28
0.158999919891,28,0.165999889374,28
0.0220000743866,28,0.0910000801086,28
0.0160000324249,28,0.299999952316,28
0.163000106812,28,0.234999895096,28
0.226999998093,28,0.351000070572,28
0.0170001983643,28,0.448999881744,28
0.0499999523163,28,0.227999925613,28
0.0579998493195,28,0.145999908447,28
0.298000097275,28,0.174000024796,28
0.180999994278,28,1.89300012589,25
0.0199999809265,28,0.125,28
