Time Limit,Genetic Time(s),Genetic Best Score,HillClimb Time(s),HillClimb Best Score
0.1,0.105000019073,-72,0.105999946594,-626.0
0.1,0.074000120163,-86.0,0.108000040054,-1175.0
0.1,0.0420000553131,-139.0,0.103000164032,-1646
0.1,0.210000038147,-127.0,0.106000185013,-1128.0
0.1,0.00799989700317,-135.0,0.106999874115,-1353
0.1,0.174000024796,-96.0,0.105999946594,-1562.0
0.1,0.161999940872,-128.0,0.105000019073,-1124.0
0.1,0.128000020981,-139.0,0.117999792099,-1229.0
0.1,0.0490000247955,-157.0,0.105000019073,-658
0.1,0.177999973297,-132.0,0.106999874115,-707.0
