-10390.8767836
-10390.8767836
-10390.8767836
-10390.8767836
-10390.8767836
-10390.8767836
-10390.8767836
-10390.8767836
-10390.8767836
-10390.8767836
-10390.8767836
-10390.8767836
-10390.8767836
-10390.8767836
-10390.8767836
-10390.8767836
-10390.8767836
-10390.8767836
-10390.8767836
-10390.8767836
-10103.3087647
-10103.2962092
-10103.3049017
-10103.2874327
-10103.3100277
-10103.3147269
-10103.2799995
-10103.306737
-10103.3112862
-10103.3101022
-10390.8767836
-10390.8767836
-10390.8767836
-10390.8767836
-10390.8767836
-10390.8767836
-10390.8767836
-10390.8767836
-10390.8767836
-10390.8767836
-10390.8767836
-10390.8767836
-10390.8767836
-10390.8767836
-10390.8767836
-10390.8767836
-10390.8767836
-10390.8767836
-10390.8767836
-10103.2844391
-10103.300686
-10103.2892681
-10103.3203608
-10103.3190682
-10103.2802081
-10103.3365646
-10103.2944229
-10103.3345334
-10103.2988715
-9720.65136413
-9720.66541032
-9720.70270903
-9720.66040158
-9720.6860253
-9720.68133766
-9720.66202853
-9720.686232
-9720.67065039
-9720.67026129
-9719.96724408
-9720.78501745
-9718.27747192
-9715.01527052
-9720.52856244
-9719.5282605
-9719.5858057
-9719.79318379
-9717.58555372
-9717.19734469
-10390.8767836
-10390.8767836
-10390.8767836
-10390.8767836
-10390.8767836
-10390.8767836
-10390.8767836
-10390.8767836
-10390.8767836
-10390.8767836
-10390.8767836
-10390.8767836
-10390.8767836
-10390.8767836
-10390.8767836
-10390.86392
